id,longitude,latitude,state_name,state_abbrev,county_name,fips,bt23_scenario,resource_price,resource_type,resource,resource_amount,resource_units,data_source,data_source_url
103,-120.112856285187,38.6417992026741,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,3.7305381,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
104,-120.736650407645,38.3497553796514,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,3.1746507,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
105,-120.66631253805099,38.375029327221604,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,3.434885,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
106,-120.292260859504,38.5184113280354,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,3.1716745,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
107,-120.230589942593,38.5831867130001,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,3.9358585,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
108,-120.49313239715201,38.4825335828791,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,3.5201583,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
109,-120.19643163513099,38.5335879556488,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,3.8806965,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
110,-120.565803408072,38.4847525735261,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,2.3510878,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
111,-120.72305959218001,38.4959449023154,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,3.4704525,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
112,-120.83271805153,38.5176492927935,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,3.1682017,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
113,-120.76548351663999,38.4322300436558,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,4.1025352,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
114,-120.68952040947501,38.4379252328405,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,2.9190297,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
115,-120.357897770892,38.5035272765474,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,3.4811676,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
116,-120.63032831737,38.480910820057204,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,2.3285666,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
117,-120.12005931505699,38.5541365153903,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,3.7200217,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
118,-120.93186139286101,38.43628671708171,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,0.77623844,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
119,-120.613473359256,38.423164807857,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,2.7905498,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
120,-120.543567439697,38.4443062779254,CALIFORNIA,CA,Amador,06005,mature-market high,50.0,Other forest waste,Forest waste human generated,2.1294968,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
121,-120.42482136467501,38.497967806946,CALIFORNIA,CA,Amador,06005,mature-market low,50.0,Other forest waste,Forest waste human generated,3.319253,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
122,-120.673096813858,38.3809945430019,CALIFORNIA,CA,Amador,06005,mature-market low,50.0,Other forest waste,Forest waste human generated,0.3274012,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
123,-120.83725277379999,38.4628436024215,CALIFORNIA,CA,Amador,06005,mature-market low,50.0,Other forest waste,Forest waste human generated,0.42869714,dry tonnes/year,2023 Billion Ton Report,https://bioenergykdf.net/bt23-data-portal
